text,label
حركة حماس لم تُعلن استعدادها الاعتراف بإسرائيل مقابل وقف إطلاق النار نشر حساب رئيس تحرير صحيفة إندبندنت عربية، عطوان الأحمري، حديثًا، ادعاءً مفاده أنّه رغم وجود دعوات في الحروب لوقف إطلاق النار ولكن لا أحد يملك القرار سوى المتقاتلين على الأرض، وأنّ إطلاق النار استمر حتى بعد تعبير حركة حماس عن استعدادها للاعتراف بإسرائيل مقابل وقف إطلاق النار. في الحروب،يوجد دعوات لوقف إطلاق النار ولا أحد يملك قرار الإيقاف سوى المتقاتلين على الأرض. المزايدة على قمة الرياض العربية الإسلامية بدأ قبل أن تبدأ أساسا. مجلس الأمن لم يستطع إيقافها، بيانات حماس أنها مستعدة للاعتراف باسرائيل لم يوقف ال,0
الفيديو من مشاجرة قديمة وليس لمتظاهرين داعمين لفلسطين في لندن تداولت صفحات وحسابات على مواقع التواصل الاجتماعي، حديثًا، مقطع فيديو ادّعى ناشروه أنّه لمتطرّفين مناصرين للقضية الفلسطينية في لندن. فيديو يدّعي ناشره أنّه لمتطرّفين داعمين لفلسطين في لندن,1
"الفيديو ليس لإعلان رئيسة أيرلندا طرد السفير الإسرائيلي عقب العدوان الأخير على غزة تتداول صفحات وحسابات على مواقع التواصل الاجتماعي، حديثًا، مقطع فيديو ادّعى ناشروه أنّه لإعلان رئيسة أيرلندا طرد السفير الإسرائيلي من بلادها وعزمها رفع دعوى ضد إسرائيل، أمام المحاكم الدولية على خلفية عدوانها على غزة. رئيسة وزراء جمهورية ايرلندا تطرد السفير الإسرائيلي من بلادها وسترفع دعوة على إسرائيل أمام المحاكم الدولية. pic.twitter.com/pOMnV8Q12n — د. خليل عبدالله العوضي (@KhaleelAlawadi3) November 13, 2023",1
"الفيديو قديم وليس لاعتداء أمن الحرم المكي على معتمر مصري بسبب الدعاء لغزة تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، مقطع فيديو ادعت أنه لاعتداء أمن الحرم المكي في مكة على معتمر مصري بعدما قام بالدعاء لغزة خلال الحرب الجارية. شرطه بن سلمان تعتدي على معتمر مصري والسبب ""انه دعاء لاهلنا في غزه"" . شفتوا لين وصلت الصهينه بس قريبا سنلعنها ثورو تقتلع هذا النظام الصهيوني pic.twitter.com/6QB8VHHRNP — مجتهد نجران (@Mojtahed_najran) November 15, 2023",1
الفيديو من احتجاجات ضد الحكومة وليس لمظاهرة داعمة لغزة في بولندا تتداول حسابات وصفحات على موقع التواصل الاجتماعي إكس، حديثًا، مقطع فيديو ادّعت أنّه من مظاهرة خرجت في مدينة وارسو عاصمة بولندا، تضامنًا مع غزة وضد العدوان الإسرائيلي المستمر على القطاع.,1
أعداد شهداء غزة تتجاوز 11 ألفا والاحتلال ألقى 32 ألف طن من المتفجرات قصفت قوات الاحتلال الإسرائيلي -اليوم الجمعة- مدرسة في مدينةغزةونازحين على طريق صلاح الدين مما أسفر عن استشهاد العشرات لتتجاوز أعداد الشهداء 11 ألفا، حسب أحدث حصيلة نشرتها وزارة الصحة. ففي اليوم الـ35 من الحرب، نفذ الجيش الإسرائيلي قصفا صاروخيا ومدفعيا على مدرسة البراق، التي تؤوي نازحين، وتقع في شارع اللبابيدي في حي النصر بمدينة غزة. ونقلت وكالة الصحافة الفرنسية عن مدير مستشفى الشفاء محمد أبو سلمية قوله، إن 50 شهيدا انتُشلوا من داخل المدرسة بعد القصف الذي تعرضت له صباح اليوم. من جهته، أكد مدير مجمع الشفاء ال,0
الحرب على غزة مباشر.. أكثر من 11 ألف شهيد واستهداف إسرائيلي مكثف للمستشفيات في اليوم الـ35 من الحرب علىقطاع غزةيستمر القصف الإسرائيلي المكثف على مواقع عدة في قطاع غزة، أبرزها المستشفيات، حيث أفاد مراسل الجزيرة بسقوط شهداء وجرحى في غارات إسرائيلية استهدفت مبنى العيادات في مجمع الشفاء الطبي. تابع الجزيرة نت على:,0
"نتنياهو يجدد التزامه بفرض ""سيطرة أمنية كاملة"" على غزة جدد رئيس الوزراء الإسرائيليبنيامين نتنياهو، اليوم الجمعة، تأكيد عزم تل أبيب فرض ""سيطرة أمنية كاملة"" علىقطاع غزة، تشمل ""نزعا كاملا للسلاح""، بينما قال الرئيس الفلسطينيمحمود عباسإنه لن يقبل بإعادة احتلال قطاع غزة أو اقتطاع أي أجزاء منه. وقال نتنياهو، في تصريح مكتوب إنه ""بعد القضاء على حماس، ستكون هناك سيطرة أمنية إسرائيلية كاملة على قطاع غزة، بما في ذلك نزع السلاح الكامل، لضمان عدم وجود تهديد من القطاع لمواطني إسرائيل"". وجاءت تصريحات نتنياهو خلال لقائه رؤساء المجالس البلدية الإسرائيلية، في بلدات غلاف القطاع، و",0
"فيديو الطوابير أمام محل ستاربكس في مصر قديم وليس بعد دعوات المقاطعة تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، مقطع فيديو ادّعى ناشروه أنه لطوابير طويلة أمام محل ستاربكس في مصر في ظل الدعوات المستمرة لمقاطعة المنتجات الداعمة للاحتلال بسبب الحرب على قطاع غزة. #تركي_ال_الشيخ وزعلانين ولاد الجاموسة من ماكدونالدز 😂 طابور ستاربكس في # مصر اطول طابور في العالم 😂😂😂 يمكن الحليب في قهوة ستاربكس القاهرة حليب جاموسة فبيدعموا الجواميس المصرية 🐂🐂😂#لجان_عنايات #لجان_الفسيخ #لجان_المتحدة pic.twitter.com/u7TKtQtrTP — ALJOHARA.SULTAN 🔱 (@ALJ0HARASULTAN) November 18, 2023",1
إيلون ماسك لم يعلن إيقاف الحسابات الداعمة لفلسطين على إكس تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، خبرًا مفاده أنّ الملياردير الأميركي إيلون ماسك، أعلن عن نية منصة إكس إيقاف أي حساب يدعم ما يحدث في فلسطين.,0
"فيديو دهس المتظاهرين في تل أبيب قديم وليس تزامنًا مع الحرب في غزة مقاطع متداولة في إسرائيل الصراع يعصف باسرائيل من الداخل ومقتل خمسة مستوطنين في ثلاث عمليات دهس قام بها أنصار نتنياهو ضد المتظاهرين المطالبين بوقف الحرب واستعادة الرهائن ومحاكمة نتينياهو، الا ان أنصار نتنياهو اعتبروا المظاهرات مؤامرة من المعارضة ضد الحكومة وتخدم حماس واطلقوا… pic.twitter.com/jbyUr2bynl — راشد معروف (@RashidMaarouf) November 19, 2023",1
